,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
56,Colombia,235,+4,2.0,,3.0,230,,5.0
57,Iraq,233,,20.0,,57.0,156,,6.0
58,Serbia,222,,2.0,,2.0,218,4.0,25.0
59,Dominican Republic,202,,3.0,,,199,,19.0
60,Algeria,201,,17.0,,65.0,119,,5.0
61,Taiwan,195,+26,2.0,,28.0,165,,8.0
62,Armenia,194,,,,2.0,192,6.0,65.0
63,Bulgaria,190,+3,3.0,,3.0,184,3.0,27.0
64,Kuwait,189,+1,,,30.0,159,5.0,44.0
65,Slovakia,185,,,,7.0,178,2.0,34.0
66,Latvia,180,+41,,,1.0,179,,95.0
67,San Marino,175,,20.0,,4.0,151,13.0,5158.0
68,Hungary,167,+36,7.0,1.0,16.0,144,6.0,17.0
69,Uruguay,158,,,,,158,2.0,45.0
70,Lithuania,154,+11,1.0,,1.0,152,1.0,57.0
71,UAE,153,,2.0,,38.0,113,2.0,15.0
72,Costa Rica,134,,2.0,,2.0,130,2.0,26.0
73,Bosnia and Herzegovina,128,+2,1.0,,2.0,125,1.0,39.0
74,Vietnam,121,+8,,,17.0,104,2.0,1.0
75,Faeroe Islands,118,+3,,,14.0,104,,2415.0
76,Morocco,115,,4.0,,3.0,108,1.0,3.0
77,North Macedonia,115,,1.0,,1.0,113,1.0,55.0
78,Andorra,113,,1.0,,1.0,111,2.0,1462.0
79,Jordan,112,,,,1.0,111,,11.0
80,New Zealand,102,,,,,102,,21.0
81,Cyprus,95,,1.0,,3.0,91,3.0,79.0
82,Moldova,94,,1.0,,2.0,91,3.0,23.0
83,Brunei,91,+3,,,2.0,89,2.0,208.0
84,Malta,90,,,,2.0,88,1.0,204.0
85,Albania,89,,5.0,3.0,2.0,82,2.0,31.0
86,Sri Lanka,87,+5,,,3.0,84,2.0,4.0
87,Cambodia,86,+2,,,2.0,84,1.0,5.0
88,Venezuela,77,+7,,,15.0,62,2.0,3.0
89,Belarus,76,,,,15.0,61,,8.0
90,Burkina Faso,75,,4.0,,5.0,66,,4.0
91,Tunisia,75,,3.0,,1.0,71,7.0,6.0
92,Ukraine,73,,3.0,,1.0,69,,2.0
93,Senegal,67,,,,5.0,62,,4.0
94,Oman,66,+11,,,17.0,49,,13.0
95,Azerbaijan,65,,1.0,,11.0,53,,6.0
96,Réunion,64,,,,1.0,63,,71.0
97,Kazakhstan,62,+2,,,,62,,3.0
98,Palestine,59,,,,17.0,42,,12.0
99,Guadeloupe,58,,1.0,,,57,4.0,145.0
100,Cameroon,56,+16,,,2.0,54,,2.0
101,Georgia,54,,,,8.0,46,1.0,14.0
102,Trinidad and Tobago,50,,,,,50,,36.0
103,Liechtenstein,46,+9,,,,46,,1206.0
104,Uzbekistan,46,+3,,,,46,,1.0
105,Martinique,44,,1.0,,,43,7.0,117.0
106,Afghanistan,40,,1.0,,1.0,38,,1.0
107,Cuba,35,,1.0,,,34,,3.0
108,Nigeria,35,+5,1.0,1.0,2.0,32,,0.2
109,Channel Islands,35,+3,,,,35,,201.0
110,DRC,30,,1.0,,,29,,0.3
111,Mauritius,28,,2.0,,,26,1.0,22.0
112,Bangladesh,27,,2.0,,3.0,22,,0.2
113,Guam,27,,1.0,,,26,,160.0
114,Bolivia,27,+3,,,,27,,2.0
115,Honduras,26,,,,,26,,3.0
116,Ivory Coast,25,+11,,,2.0,23,,0.9
117,Ghana,24,+1,1.0,,,23,,0.8
118,Puerto Rico,23,,1.0,,,22,,8.0
119,Monaco,23,,,,1.0,22,,586.0
120,Montenegro,22,+1,1.0,1.0,,21,,35.0
121,Paraguay,22,,1.0,,,21,1.0,3.0
122,Macao,22,,,,10.0,12,,34.0
123,Mayotte,21,+10,,,,21,,77.0
124,Guatemala,19,,1.0,,,18,,1.0
125,Guyana,19,,1.0,,,18,,24.0
126,Jamaica,19,,1.0,,2.0,16,,6.0
127,Rwanda,19,,,,,19,,1.0
128,French Guiana,18,,,,,18,,60.0
129,French Polynesia,18,,,,,18,,64.0
130,Barbados,17,+3,,,,17,,59.0
131,Togo,16,,,,,16,,2.0
132,Gibraltar,15,,,,2.0,13,,445.0
133,Kenya,15,,,,,15,,0.3
134,Kyrgyzstan,14,,,,,14,,2.0
135,Maldives,13,,,,3.0,10,,24.0
136,Madagascar,12,+9,,,,12,,0.4
137,Tanzania,12,,,,,12,,0.2
138,Ethiopia,11,,,,,11,,0.1
139,Mongolia,10,,,,,10,,3.0
140,Aruba,9,,,,1.0,8,,84.0
141,New Caledonia,8,+4,,,,8,,28.0
142,Seychelles,7,,,,,7,,71.0
143,Bermuda,6,,,,,6,,96.0
144,Equatorial Guinea,6,,,,,6,,4.0
145,U.S. Virgin Islands,6,,,,,6,,57.0
146,Gabon,5,,1.0,,,4,,2.0
147,Haiti,5,+3,,,,5,,0.4
148,Isle of Man,5,,,,,5,,59.0
149,Saint Martin,5,,,,,5,,129.0
150,Suriname,5,,,,,5,,9.0
151,Bahamas,4,,,,,4,,10.0
152,Greenland,4,,,,,4,,70.0
153,Eswatini,4,,,,,4,,3.0
154,Cayman Islands,3,,1.0,,,2,,46.0
155,Curaçao,3,,1.0,,,2,,18.0
156,Cabo Verde,3,,,,,3,,5.0
157,CAR,3,,,,,3,,0.6
158,Congo,3,,,,,3,,0.5
159,El Salvador,3,,,,,3,,0.5
160,Fiji,3,+1,,,,3,,3.0
161,Liberia,3,,,,,3,,0.6
162,Namibia,3,,,,,3,,1.0
163,St. Barth,3,,,,,3,,304.0
164,Zambia,3,,,,,3,,0.2
165,Zimbabwe,3,,,,,3,,0.2
166,Sudan,2,,1.0,,,1,,0.05
167,Nepal,2,+1,,,1.0,1,,0.07
168,Angola,2,,,,,2,,0.06
169,Benin,2,,,,,2,,0.2
170,Bhutan,2,,,,,2,,3.0
171,Guinea,2,,,,,2,,0.2
172,Mauritania,2,,,,,2,,0.4
173,Nicaragua,2,,,,,2,,0.3
174,Niger,2,,,,,2,,0.08
175,Saint Lucia,2,,,,,2,,11.0
176,Gambia,1,,1.0,1.0,,0,,0.4
177,Antigua and Barbuda,1,,,,,1,,10.0
178,Chad,1,,,,,1,,0.06
179,Djibouti,1,,,,,1,,1.0
180,Dominica,1,,,,,1,,14.0
181,Eritrea,1,,,,,1,,0.3
182,Grenada,1,,,,,1,,9.0
183,Vatican City,1,,,,,1,,1248.0
184,Montserrat,1,,,,,1,,200.0
185,Mozambique,1,,,,,1,,0.03
186,Papua New Guinea,1,,,,,1,,0.1
187,St. Vincent Grenadines,1,,,,,1,,9.0
188,Sint Maarten,1,,,,,1,,23.0
189,Somalia,1,,,,,1,,0.06
190,Syria,1,,,,,1,,0.06
191,Timor-Leste,1,,,,,1,,0.8
192,Uganda,1,,,,,1,,0.02
193,Total:,343414,5984,14776.0,138.0,99066.0,229572,10596.0,44.1
