,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
71,Uruguay,162,,,,,162,3.0,47.0
72,Costa Rica,158,,2.0,,2.0,154,2.0,31.0
73,New Zealand,155,+53,,,12.0,143,,32.0
74,Morocco,143,,4.0,,5.0,134,1.0,4.0
75,North Macedonia,136,,2.0,,1.0,133,1.0,65.0
76,Bosnia and Herzegovina,136,,1.0,,2.0,133,1.0,41.0
77,Andorra,133,,1.0,,1.0,131,2.0,1721.0
78,Jordan,127,,,,1.0,126,,12.0
79,Vietnam,123,,,,17.0,106,2.0,1.0
80,Faeroe Islands,118,,,,23.0,95,,2415.0
81,Cyprus,116,,1.0,,3.0,112,3.0,96.0
82,Moldova,109,,1.0,,2.0,106,3.0,27.0
83,Malta,107,,,,2.0,105,1.0,242.0
84,Albania,104,,4.0,,2.0,98,2.0,36.0
85,Burkina Faso,99,,4.0,,5.0,90,,5.0
86,Sri Lanka,97,,,,2.0,95,2.0,5.0
87,Brunei,91,,,,2.0,89,2.0,208.0
88,Tunisia,89,,3.0,,1.0,85,11.0,8.0
89,Cambodia,87,,,,2.0,85,1.0,5.0
90,Venezuela,84,,,,15.0,69,2.0,3.0
91,Belarus,81,,,,22.0,59,,9.0
92,Senegal,79,,,,8.0,71,,5.0
93,Ukraine,73,,3.0,,1.0,69,,2.0
94,Azerbaijan,72,,1.0,,10.0,61,3.0,7.0
95,Réunion,71,,,,1.0,70,,79.0
96,Oman,66,,,,17.0,49,,13.0
97,Guadeloupe,62,,1.0,,,61,4.0,155.0
98,Kazakhstan,62,,,,,62,,3.0
99,Georgia,61,,,,8.0,53,1.0,15.0
100,Palestine,59,,,,17.0,42,,12.0
101,Cameroon,56,,,,2.0,54,,2.0
102,Martinique,53,,1.0,,,52,7.0,141.0
103,Trinidad and Tobago,52,+1,,,,52,,37.0
104,Liechtenstein,51,,,,,51,,1338.0
105,Uzbekistan,46,,,,,46,,1.0
106,Afghanistan,42,+2,1.0,,1.0,40,,1.0
107,Cuba,40,,1.0,,,39,3.0,4.0
108,Nigeria,40,,1.0,,2.0,37,,0.2
109,DRC,36,,2.0,,,34,,0.4
110,Mauritius,36,,2.0,,,34,1.0,28.0
111,Channel Islands,36,,,,,36,,207.0
112,Rwanda,36,,,,,36,,3.0
113,Bangladesh,33,,3.0,,5.0,25,,0.2
114,Puerto Rico,31,,2.0,,1.0,28,,11.0
115,Honduras,30,,,,,30,,3.0
116,Guam,29,,1.0,,,28,,172.0
117,Ghana,27,,2.0,,,25,,0.9
118,Paraguay,27,+5,2.0,1.0,,25,1.0,4.0
119,Montenegro,27,,1.0,,,26,,43.0
120,Bolivia,27,,,,,27,,2.0
121,Macao,25,,,,10.0,15,,39.0
122,Ivory Coast,25,,,,2.0,23,,0.9
123,Mayotte,24,,,,,24,,88.0
124,Monaco,23,,,,1.0,22,,586.0
125,Guatemala,20,,1.0,,,19,,1.0
126,Guyana,20,,1.0,,,19,,25.0
127,French Guiana,20,,,,6.0,14,,67.0
128,Jamaica,19,,1.0,,2.0,16,,6.0
129,French Polynesia,18,,,,,18,,64.0
130,Togo,18,,,,,18,,2.0
131,Barbados,17,,,,,17,,59.0
132,U.S. Virgin Islands,17,,,,,17,,163.0
133,Kenya,16,,,,,16,,0.3
134,Kyrgyzstan,16,,,,,16,,2.0
135,Gibraltar,15,,,,5.0,10,,445.0
136,Isle of Man,13,,,,,13,,153.0
137,Maldives,13,,,,5.0,8,,24.0
138,Madagascar,12,,,,,12,,0.4
139,Tanzania,12,,,,,12,,0.2
140,Ethiopia,11,,,,,11,,0.1
141,Mongolia,10,,,,,10,,3.0
142,Aruba,9,,,,1.0,8,,84.0
143,Equatorial Guinea,9,,,,,9,,6.0
144,Uganda,9,,,,,9,,0.2
145,New Caledonia,8,,,,,8,,28.0
146,Saint Martin,8,,,,,8,,207.0
147,Seychelles,7,,,,,7,,71.0
148,Gabon,6,,1.0,,,5,,3.0
149,Benin,6,,,,,6,,0.5
150,Bermuda,6,,,,,6,,96.0
151,Haiti,6,,,,,6,,0.5
152,Cayman Islands,5,,1.0,,,4,,76.0
153,El Salvador,5,+2,,,,5,,0.8
154,Suriname,5,,,,,5,,9.0
155,Curaçao,4,,1.0,,,3,,24.0
156,Bahamas,4,,,,,4,,10.0
157,Congo,4,,,,,4,,0.7
158,Fiji,4,+1,,,,4,,4.0
159,Greenland,4,,,,,4,,70.0
160,Guinea,4,,,,,4,,0.3
161,Namibia,4,,,,,4,,2.0
162,Eswatini,4,,,,,4,,3.0
163,Zimbabwe,3,,1.0,,,2,,0.2
164,Angola,3,,,,,3,,0.09
165,Antigua and Barbuda,3,,,,,3,,31.0
166,Cabo Verde,3,,,,,3,,5.0
167,CAR,3,,,,,3,,0.6
168,Djibouti,3,,,,,3,,3.0
169,Liberia,3,,,,,3,,0.6
170,Niger,3,,,,,3,,0.1
171,St. Barth,3,,,,,3,,304.0
172,Saint Lucia,3,,,,,3,,16.0
173,Zambia,3,,,,,3,,0.2
174,Gambia,2,,1.0,,,1,,0.8
175,Sudan,2,,1.0,,,1,,0.05
176,Nepal,2,,,,1.0,1,,0.07
177,Bhutan,2,,,,,2,,3.0
178,Chad,2,,,,,2,,0.1
179,Dominica,2,,,,,2,,28.0
180,Mauritania,2,,,,,2,,0.4
181,Myanmar,2,,,,,2,,0.04
182,Nicaragua,2,,,,,2,,0.3
183,Sint Maarten,2,,,,,2,,47.0
184,Belize,1,,,,,1,,3.0
185,Eritrea,1,,,,,1,,0.3
186,Grenada,1,,,,,1,,9.0
187,Vatican City,1,,,,,1,,1248.0
188,Montserrat,1,,,,,1,,200.0
189,Mozambique,1,,,,,1,,0.03
190,Papua New Guinea,1,,,,,1,,0.1
191,St. Vincent Grenadines,1,,,,,1,,9.0
192,Somalia,1,,,,,1,,0.06
193,Syria,1,,,,,1,,0.06
194,Timor-Leste,1,,,,,1,,0.8
195,Turks and Caicos,1,,,,,1,,26.0
196,Total:,381644,2862,16558.0,51.0,102429.0,262657,12062.0,49.0
