,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
50,Peru,145,,,,1.0,144,8.0,4.0
51,Kuwait,142,,,,15.0,127,4.0,33.0
52,San Marino,140,,14.0,,4.0,122,11.0,4126.0
53,Lebanon,133,,4.0,,4.0,125,3.0,19.0
54,Mexico,118,25.0,,,4.0,114,1.0,0.9
55,South Africa,116,,,,,116,,2.0
56,Armenia,115,5.0,,,1.0,114,2.0,39.0
57,UAE,113,,,,26.0,87,2.0,11.0
58,Panama,109,,1.0,,,108,7.0,25.0
59,Taiwan,108,8.0,1.0,,26.0,81,,5.0
60,Slovakia,105,,,,,105,2.0,19.0
61,Colombia,102,9.0,,,1.0,101,,2.0
62,Argentina,97,,3.0,1.0,3.0,91,,2.0
63,Bulgaria,94,2.0,3.0,1.0,,91,,14.0
64,Croatia,89,,,,5.0,84,,22.0
65,Serbia,89,,,,1.0,88,4.0,10.0
66,Uruguay,79,,,,,79,,23.0
67,Vietnam,76,,,,16.0,60,,0.8
68,Algeria,75,,7.0,,32.0,36,,2.0
69,Hungary,73,15.0,1.0,,2.0,70,4.0,8.0
70,Latvia,71,,,,1.0,70,,38.0
71,Costa Rica,69,,1.0,,,68,2.0,14.0
72,Brunei,68,,,,,68,2.0,155.0
73,Albania,59,,2.0,,,57,2.0,21.0
74,Cyprus,58,,,,,58,1.0,48.0
75,Faeroe Islands,58,,,,1.0,57,,1187.0
76,Jordan,56,,,,1.0,55,,5.0
77,Morocco,54,,2.0,,1.0,51,1.0,1.0
78,Andorra,53,,,,1.0,52,,686.0
79,Belarus,51,,,,5.0,46,,5.0
80,Sri Lanka,51,,,,3.0,48,,2.0
81,Malta,48,,,,2.0,46,,109.0
82,Palestine,44,,,,,44,,9.0
83,North Macedonia,43,,,,1.0,42,1.0,21.0
84,Georgia,40,2.0,,,1.0,39,1.0,10.0
85,Oman,39,,,,13.0,26,,8.0
86,Bosnia and Herzegovina,39,,,,2.0,37,,12.0
87,Cambodia,37,,,,1.0,36,,2.0
88,Kazakhstan,37,1.0,,,,37,,2.0
89,Moldova,36,,1.0,,1.0,34,2.0,9.0
90,Senegal,36,,,,2.0,34,,2.0
91,Venezuela,36,,,,,36,,1.0
92,Dominican Republic,34,,2.0,,,32,,3.0
93,Azerbaijan,34,,1.0,,7.0,26,,3.0
94,Lithuania,34,,,,1.0,33,1.0,12.0
95,Guadeloupe,33,,,,,33,,82.0
96,Tunisia,29,,,,1.0,28,2.0,2.0
97,New Zealand,28,8.0,,,,28,,6.0
98,Liechtenstein,28,,,,,28,,734.0
99,Burkina Faso,27,,1.0,,,26,,1.0
100,Martinique,23,,1.0,,,22,,61.0
101,Uzbekistan,23,5.0,,,,23,,0.7
102,Afghanistan,22,,,,1.0,21,,0.6
103,Macao,17,,,,10.0,7,,26.0
104,Ukraine,16,,2.0,,,14,,0.4
105,Jamaica,15,,1.0,,2.0,12,,5.0
106,French Guiana,15,,,,,15,,50.0
107,Bangladesh,14,,1.0,,3.0,10,,0.09
108,Réunion,14,,,,,14,,16.0
109,Cameroon,13,,,,,13,,0.5
110,Maldives,13,,,,,13,,24.0
111,Bolivia,12,,,,,12,,1.0
112,Honduras,12,3.0,,,,12,,1.0
113,Paraguay,11,,,,,11,1.0,2.0
114,Rwanda,11,,,,,11,,0.8
115,Cuba,10,,1.0,,,9,,0.9
116,Monaco,9,,,,,9,,229.0
117,Ivory Coast,9,,,,1.0,8,,0.3
118,Trinidad and Tobago,9,2.0,,,,9,,6.0
119,Guatemala,8,,1.0,,,7,,0.4
120,Nigeria,8,,,,1.0,7,,0.04
121,Gibraltar,8,,,,2.0,6,,237.0
122,Guam,8,,,,,8,,47.0
123,Montenegro,8,,,,,8,,13.0
124,Channel Islands,7,,,,,7,,40.0
125,DRC,7,,,,,7,,0.08
126,Ghana,7,,,,,7,,0.2
127,Kenya,7,,,,,7,,0.1
128,Ethiopia,6,,,,,6,,0.05
129,French Polynesia,6,1.0,,,,6,,21.0
130,Mongolia,6,,,,,6,,2.0
131,Puerto Rico,6,,,,,6,,2.0
132,Seychelles,6,,,,,6,,61.0
133,Guyana,4,,1.0,,,3,,5.0
134,Aruba,4,,,,,4,,37.0
135,Equatorial Guinea,4,,,,,4,,3.0
136,Curaçao,3,,1.0,1.0,,2,,18.0
137,Gabon,3,,,,,3,,1.0
138,Kyrgyzstan,3,,,,,3,,0.5
139,Mauritius,3,,,,,3,,2.0
140,Mayotte,3,,,,,3,,11.0
141,St. Barth,3,,,,,3,,304.0
142,Saint Martin,3,,,,,3,,78.0
143,Tanzania,3,,,,,3,,0.05
144,Sudan,2,,1.0,,,1,,0.05
145,Barbados,2,,,,,2,,7.0
146,Benin,2,,,,,2,,0.2
147,Bermuda,2,,,,,2,,32.0
148,Greenland,2,,,,,2,,35.0
149,Liberia,2,,,,,2,,0.4
150,Mauritania,2,,,,,2,,0.4
151,Namibia,2,,,,,2,,0.8
152,New Caledonia,2,,,,,2,,7.0
153,Saint Lucia,2,,,,,2,,11.0
154,U.S. Virgin Islands,2,,,,,2,,19.0
155,Zambia,2,,,,,2,,0.1
156,Cayman Islands,1,,1.0,,,0,,15.0
157,Nepal,1,,,,1.0,0,,0.03
158,Antigua and Barbuda,1,,,,,1,,10.0
159,Bahamas,1,,,,,1,,3.0
160,Bhutan,1,,,,,1,,1.0
161,CAR,1,,,,,1,,0.2
162,Congo,1,,,,,1,,0.2
163,Djibouti,1,,,,,1,,1.0
164,El Salvador,1,1.0,,,,1,,0.2
165,Fiji,1,1.0,,,,1,,1.0
166,Gambia,1,,,,,1,,0.4
167,Guinea,1,,,,,1,,0.08
168,Vatican City,1,,,,,1,,1248.0
169,Montserrat,1,,,,,1,,200.0
170,Nicaragua,1,1.0,,,,1,,0.2
171,St. Vincent Grenadines,1,,,,,1,,9.0
172,Sint Maarten,1,,,,,1,,23.0
173,Somalia,1,,,,,1,,0.06
174,Suriname,1,,,,,1,,2.0
175,Eswatini,1,,,,,1,,0.9
176,Togo,1,,,,,1,,0.1
177,Total:,219385,597.0,8970.0,27.0,85749.0,124666,6814.0,28.1
