,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
47,Ecuador,168,,3.0,,1.0,164,2.0,10.0
48,Iraq,164,,12.0,,43.0,109,,4.0
49,Kuwait,148,6.0,,,18.0,130,5.0,35.0
50,Russia,147,,1.0,1.0,8.0,138,,1.0
51,Peru,145,,,,1.0,144,8.0,4.0
52,San Marino,140,,14.0,,4.0,122,11.0,4126.0
53,Lebanon,139,6.0,4.0,,4.0,131,3.0,20.0
54,Armenia,122,12.0,,,1.0,121,2.0,41.0
55,Mexico,118,25.0,1.0,1.0,4.0,113,1.0,0.9
56,South Africa,116,,,,,116,,2.0
57,UAE,113,,,,26.0,87,2.0,11.0
58,Panama,109,,1.0,,,108,7.0,25.0
59,Taiwan,108,8.0,1.0,,26.0,81,,5.0
60,Slovakia,105,,,,,105,2.0,19.0
61,Croatia,102,13.0,1.0,1.0,5.0,96,,25.0
62,Colombia,102,9.0,,,1.0,101,,2.0
63,Argentina,97,,3.0,1.0,3.0,91,,2.0
64,Serbia,97,8.0,,,1.0,96,4.0,11.0
65,Bulgaria,94,2.0,3.0,1.0,,91,,14.0
66,Latvia,86,15.0,,,1.0,85,,46.0
67,Algeria,82,7.0,8.0,1.0,32.0,42,,2.0
68,Uruguay,79,,,,,79,,23.0
69,Vietnam,76,,,,16.0,60,,0.8
70,Hungary,73,15.0,1.0,,2.0,70,4.0,8.0
71,Brunei,73,5.0,,,,73,2.0,167.0
72,Faeroe Islands,72,14.0,,,1.0,71,,1474.0
73,Costa Rica,69,,1.0,,,68,2.0,14.0
74,Albania,59,,2.0,,,57,2.0,21.0
75,Morocco,58,4.0,2.0,,1.0,55,1.0,2.0
76,Cyprus,58,,,,,58,1.0,48.0
77,Jordan,56,,,,1.0,55,,5.0
78,Andorra,53,,,,1.0,52,,686.0
79,Sri Lanka,53,2.0,,,3.0,50,,2.0
80,Belarus,51,,,,5.0,46,,5.0
81,Malta,48,,,,2.0,46,,109.0
82,Palestine,47,3.0,,,,47,,9.0
83,Bosnia and Herzegovina,45,6.0,,,2.0,43,,14.0
84,Kazakhstan,44,8.0,,,,44,,2.0
85,North Macedonia,43,,,,1.0,42,1.0,21.0
86,Georgia,40,2.0,,,1.0,39,1.0,10.0
87,Oman,39,,,,13.0,26,,8.0
88,Cambodia,37,,,,1.0,36,,2.0
89,Moldova,36,,1.0,,1.0,34,2.0,9.0
90,Lithuania,36,2.0,,,1.0,35,1.0,13.0
91,Senegal,36,,,,2.0,34,,2.0
92,Venezuela,36,,,,,36,,1.0
93,Dominican Republic,34,,2.0,,,32,,3.0
94,Azerbaijan,34,,1.0,,7.0,26,,3.0
95,Guadeloupe,33,,,,,33,,82.0
96,Tunisia,29,,,,1.0,28,2.0,2.0
97,New Zealand,28,8.0,,,,28,,6.0
98,Liechtenstein,28,,,,,28,,734.0
99,Burkina Faso,27,,1.0,,,26,,1.0
100,Martinique,23,,1.0,,,22,,61.0
101,Uzbekistan,23,5.0,,,,23,,0.7
102,Afghanistan,22,,,,1.0,21,,0.6
103,Bangladesh,18,4.0,1.0,,3.0,14,,0.1
104,Macao,17,,,,10.0,7,,26.0
105,Ukraine,16,,2.0,,,14,,0.4
106,Jamaica,15,,1.0,,2.0,12,,5.0
107,French Guiana,15,,,,,15,,50.0
108,DRC,14,7.0,,,,14,,0.2
109,Réunion,14,,,,,14,,16.0
110,Cameroon,13,,,,,13,,0.5
111,Maldives,13,,,,,13,,24.0
112,Bolivia,12,,,,,12,,1.0
113,Guam,12,4.0,,,,12,,71.0
114,Honduras,12,3.0,,,,12,,1.0
115,Cuba,11,1.0,1.0,,,10,,1.0
116,Paraguay,11,,,,,11,1.0,2.0
117,Rwanda,11,,,,,11,,0.8
118,Monaco,9,,,,,9,,229.0
119,Ivory Coast,9,,,,1.0,8,,0.3
120,Ghana,9,2.0,,,,9,,0.3
121,Trinidad and Tobago,9,2.0,,,,9,,6.0
122,Guatemala,8,,1.0,,,7,,0.4
123,Nigeria,8,,,,1.0,7,,0.04
124,Gibraltar,8,,,,2.0,6,,237.0
125,Montenegro,8,,,,,8,,13.0
126,Channel Islands,7,,,,,7,,40.0
127,Kenya,7,,,,,7,,0.1
128,Ethiopia,6,,,,,6,,0.05
129,French Polynesia,6,1.0,,,,6,,21.0
130,Mongolia,6,,,,,6,,2.0
131,Puerto Rico,6,,,,,6,,2.0
132,Seychelles,6,,,,,6,,61.0
133,Tanzania,6,3.0,,,,6,,0.1
134,Guyana,4,,1.0,,,3,,5.0
135,Aruba,4,,,,,4,,37.0
136,Equatorial Guinea,4,,,,,4,,3.0
137,Curaçao,3,,1.0,1.0,,2,,18.0
138,Gabon,3,,,,,3,,1.0
139,Kyrgyzstan,3,,,,,3,,0.5
140,Mauritius,3,,,,,3,,2.0
141,Mayotte,3,,,,,3,,11.0
142,St. Barth,3,,,,,3,,304.0
143,Saint Martin,3,,,,,3,,78.0
144,Sudan,2,,1.0,,,1,,0.05
145,Barbados,2,,,,,2,,7.0
146,Benin,2,,,,,2,,0.2
147,Bermuda,2,,,,,2,,32.0
148,Greenland,2,,,,,2,,35.0
149,Liberia,2,,,,,2,,0.4
150,Mauritania,2,,,,,2,,0.4
151,Namibia,2,,,,,2,,0.8
152,New Caledonia,2,,,,,2,,7.0
153,Saint Lucia,2,,,,,2,,11.0
154,U.S. Virgin Islands,2,,,,,2,,19.0
155,Zambia,2,,,,,2,,0.1
156,Cayman Islands,1,,1.0,,,0,,15.0
157,Nepal,1,,,,1.0,0,,0.03
158,Antigua and Barbuda,1,,,,,1,,10.0
159,Bahamas,1,,,,,1,,3.0
160,Bhutan,1,,,,,1,,1.0
161,CAR,1,,,,,1,,0.2
162,Congo,1,,,,,1,,0.2
163,Djibouti,1,,,,,1,,1.0
164,El Salvador,1,1.0,,,,1,,0.2
165,Fiji,1,1.0,,,,1,,1.0
166,Gambia,1,,,,,1,,0.4
167,Guinea,1,,,,,1,,0.08
168,Vatican City,1,,,,,1,,1248.0
169,Montserrat,1,,,,,1,,200.0
170,Nicaragua,1,1.0,,,,1,,0.2
171,St. Vincent Grenadines,1,,,,,1,,9.0
172,Sint Maarten,1,,,,,1,,23.0
173,Somalia,1,,,,,1,,0.06
174,Suriname,1,,,,,1,,2.0
175,Eswatini,1,,,,,1,,0.9
176,Togo,1,,,,,1,,0.1
177,Total:,220994,2206.0,8990.0,47.0,85782.0,126222,6825.0,28.4
