,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
80,Azerbaijan,25,+2,1.0,,6.0,18,,2.5
81,Senegal,24,,,,2.0,22,,1.4
82,Bosnia and Herzegovina,24,,,,,24,,7.3
83,Oman,22,,,,9.0,13,,4.3
84,Afghanistan,21,+5,,,1.0,20,,0.5
85,Tunisia,20,,,,,20,2.0,1.7
86,Jordan,19,+7,,,1.0,18,,1.9
87,North Macedonia,19,,,,1.0,18,,9.1
88,Faeroe Islands,18,+7,,,,18,,
89,Turkey,18,,,,,18,,0.2
90,Lithuania,17,+3,,,1.0,16,,6.2
91,Venezuela,17,,,,,17,,0.6
92,Burkina Faso,15,+12,,,,15,,0.7
93,Jamaica,15,+5,,,2.0,13,,5.1
94,Martinique,15,+5,,,,15,,
95,Andorra,14,+9,,,,14,,
96,Maldives,13,,,,,13,,
97,Cambodia,12,,,,1.0,11,,0.7
98,Macao,11,,,,10.0,1,,
99,Dominican Republic,11,,,,,11,,1.0
100,Bolivia,11,+1,,,,11,,0.9
101,French Guiana,11,+4,,,,11,,
102,Kazakhstan,10,+1,,,,10,,0.5
103,Réunion,9,+2,,,,9,,
104,Guatemala,8,+7,1.0,,,7,,0.4
105,New Zealand,8,,,,,8,,1.7
106,Bangladesh,8,+3,,,3.0,5,,
107,Paraguay,8,,,,,8,1.0,1.1
108,Uruguay,8,+2,,,,8,,2.3
109,Uzbekistan,8,+4,,,,8,,0.2
110,Guyana,7,+3,1.0,,,6,,
111,Liechtenstein,7,,,,,7,,
112,Monaco,6,+4,,,,6,,
113,Channel Islands,6,+3,,,,6,,
114,Ghana,6,,,,,6,,0.2
115,Guadeloupe,6,+1,,,,6,,
116,Honduras,6,+3,,,,6,,0.6
117,Ukraine,5,+2,1.0,,,4,,0.1
118,Ethiopia,5,+1,,,,5,,
119,Puerto Rico,5,,,,,5,,1.7
120,Rwanda,5,,,,,5,,0.4
121,Cameroon,4,,,,,4,,0.2
122,Ivory Coast,4,,,,,4,,0.2
123,Cuba,4,,,,,4,,0.4
124,Trinidad and Tobago,4,+2,,,,4,,2.9
125,French Polynesia,3,,,,,3,,
126,Gibraltar,3,+2,,,1.0,2,,
127,Guam,3,,,,,3,,
128,Kenya,3,,,,,3,,0.1
129,St. Barth,3,+2,,,,3,,
130,Seychelles,3,,,,,3,,
131,Nigeria,2,,,,1.0,1,,
132,Aruba,2,,,,,2,,
133,Curaçao,2,,,,,2,,
134,DRC,2,,,,,2,,
135,Namibia,2,,,,,2,,0.8
136,Saint Lucia,2,,,,,2,,
137,Saint Martin,2,,,,,2,,
138,Cayman Islands,1,,1.0,1.0,,0,,
139,Sudan,1,,1.0,,,0,,
140,Nepal,1,,,,1.0,0,,
141,Antigua and Barbuda,1,,,,,1,,
142,Bahamas,1,,,,,1,,
143,Benin,1,+1,,,,1,,0.1
144,Bhutan,1,,,,,1,,
145,CAR,1,,,,,1,,0.2
146,Congo,1,,,,,1,,0.2
147,Equatorial Guinea,1,,,,,1,,0.7
148,Gabon,1,,,,,1,,0.4
149,Greenland,1,+1,,,,1,,
150,Guinea,1,,,,,1,,0.1
151,Vatican City,1,,,,,1,,
152,Liberia,1,+1,,,,1,,0.2
153,Mauritania,1,,,,,1,,0.2
154,Mayotte,1,,,,,1,,
155,Mongolia,1,,,,,1,,0.3
156,St. Vincent Grenadines,1,,,,,1,,
157,Somalia,1,+1,,,,1,,0.1
158,Suriname,1,,,,,1,,
159,Eswatini,1,,,,,1,,0.9
160,Tanzania,1,+1,,,,1,,
161,Togo,1,,,,,1,,0.1
162,U.S. Virgin Islands,1,,,,,1,,
163,Total:,179829,10269,7074.0,569.0,78292.0,94463,6162.0,23.1
