,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
45,Belarus,3281,+362,33.0,+4,203.0,3045,57.0,347.0,3.0,71875.0,7606.0
46,Singapore,3252,+334,10.0,+1,611.0,2631,29.0,556.0,2.0,72680.0,12423.0
47,Finland,3161,+97,64.0,+5,300.0,2797,74.0,571.0,12.0,47290.0,8535.0
48,Colombia,2979,+127,127.0,+15,354.0,2498,106.0,59.0,2.0,43053.0,846.0
49,Thailand,2613,+34,41.0,+1,1405.0,1167,61.0,37.0,0.6,100498.0,1440.0
50,South Africa,2415,+143,27.0,,410.0,1978,7.0,41.0,0.5,87022.0,1467.0
51,Egypt,2350,+160,178.0,+14,589.0,1583,,23.0,2.0,25000.0,244.0
52,Argentina,2277,,102.0,+4,559.0,1616,83.0,50.0,2.0,22805.0,505.0
53,Greece,2170,+25,101.0,+2,269.0,1800,76.0,208.0,10.0,48798.0,4682.0
54,Algeria,2070,+87,326.0,+13,691.0,1053,60.0,47.0,7.0,3359.0,77.0
55,Moldova,1934,+222,40.0,+5,134.0,1760,80.0,479.0,10.0,6271.0,1555.0
56,Morocco,1888,+125,126.0,,217.0,1545,1.0,51.0,3.0,9609.0,260.0
57,Iceland,1720,+9,8.0,,989.0,723,8.0,5040.0,23.0,36339.0,106490.0
58,Croatia,1704,+54,31.0,+6,415.0,1258,34.0,415.0,8.0,18359.0,4472.0
59,Bahrain,1528,+167,7.0,+1,645.0,876,3.0,898.0,4.0,69359.0,40762.0
60,Hungary,1512,+54,122.0,+13,122.0,1268,58.0,157.0,13.0,35825.0,3708.0
61,Iraq,1400,+22,78.0,,766.0,556,,35.0,2.0,45437.0,1130.0
62,Estonia,1373,+41,31.0,+3,115.0,1227,11.0,1035.0,23.0,32263.0,24321.0
63,New Zealand,1366,+17,9.0,+4,628.0,729,4.0,283.0,2.0,64399.0,13355.0
64,Kuwait,1355,+55,3.0,+1,176.0,1176,26.0,317.0,0.7,,
65,Kazakhstan,1232,+141,14.0,+2,203.0,1015,21.0,66.0,0.7,76904.0,4096.0
66,Slovenia,1220,+8,56.0,+1,152.0,1012,35.0,587.0,27.0,35946.0,17291.0
67,Azerbaijan,1197,+49,13.0,+1,351.0,833,25.0,118.0,1.0,71736.0,7075.0
68,Uzbekistan,1165,+167,4.0,,99.0,1062,8.0,35.0,0.1,70000.0,2091.0
69,Bosnia and Herzegovina,1083,+46,40.0,+1,236.0,807,4.0,330.0,12.0,12407.0,3782.0
70,Lithuania,1070,+8,29.0,+5,101.0,940,14.0,393.0,11.0,42690.0,15682.0
71,Armenia,1067,+28,16.0,+2,265.0,786,30.0,360.0,5.0,8316.0,2806.0
72,Hong Kong,1013,+3,4.0,,434.0,575,13.0,135.0,0.5,96709.0,12900.0
73,Bangladesh,1012,+209,46.0,+7,42.0,924,1.0,6.0,0.3,13128.0,80.0
74,North Macedonia,908,+54,44.0,+6,86.0,778,15.0,436.0,21.0,9262.0,4446.0
75,Cameroon,848,,14.0,+2,130.0,704,,32.0,0.5,,
76,Slovakia,835,+66,2.0,,113.0,720,5.0,153.0,0.4,30052.0,5504.0
77,Oman,813,+86,4.0,,130.0,679,3.0,159.0,0.8,,
78,Cuba,766,+40,21.0,,132.0,613,9.0,68.0,2.0,18634.0,1645.0
79,Tunisia,747,+21,34.0,,43.0,670,89.0,63.0,3.0,12415.0,1050.0
80,Afghanistan,714,+49,23.0,+2,40.0,651,,18.0,0.6,,
81,Bulgaria,713,+28,35.0,+3,81.0,597,29.0,103.0,5.0,18502.0,2663.0
82,Diamond Princess,712,,12.0,,639.0,61,7.0,,,,
83,Cyprus,695,+33,12.0,,65.0,618,8.0,576.0,10.0,17923.0,14845.0
84,Andorra,659,+13,31.0,+2,128.0,500,17.0,8529.0,401.0,1673.0,21653.0
85,Latvia,657,+2,5.0,,16.0,636,3.0,348.0,3.0,29018.0,15384.0
86,Lebanon,641,+9,21.0,+1,80.0,540,33.0,94.0,3.0,16319.0,2391.0
87,Ivory Coast,638,+12,6.0,,114.0,518,,24.0,0.2,,
88,Ghana,636,+70,8.0,,17.0,611,2.0,20.0,0.3,44421.0,1430.0
89,Costa Rica,618,+6,3.0,,66.0,549,14.0,121.0,0.6,8703.0,1708.0
90,Niger,570,+22,14.0,+1,90.0,466,,24.0,0.6,4427.0,183.0
91,Burkina Faso,528,+13,30.0,+3,177.0,321,,25.0,1.0,,
92,Uruguay,492,+9,8.0,,260.0,224,14.0,142.0,2.0,9236.0,2659.0
93,Albania,475,+8,24.0,+1,248.0,203,5.0,165.0,8.0,4306.0,1496.0
94,Channel Islands,440,+4,13.0,+4,48.0,379,,2531.0,75.0,3320.0,19095.0
95,Kyrgyzstan,430,+11,5.0,,71.0,354,5.0,66.0,0.8,26147.0,4008.0
96,Honduras,407,+10,26.0,+1,7.0,374,10.0,41.0,3.0,1600.0,162.0
97,Jordan,397,+6,7.0,,235.0,155,5.0,39.0,0.7,20500.0,2009.0
98,Taiwan,393,,6.0,,124.0,263,,17.0,0.3,48549.0,2038.0
99,Malta,393,+9,3.0,,44.0,346,4.0,890.0,7.0,19121.0,43305.0
100,Réunion,391,,,,40.0,351,3.0,437.0,,,
101,Nigeria,373,+30,11.0,+1,99.0,263,2.0,2.0,0.05,5000.0,24.0
102,San Marino,372,+1,36.0,,53.0,283,15.0,10963.0,1061.0,846.0,24933.0
103,Djibouti,363,+65,2.0,,53.0,308,,367.0,2.0,5356.0,5421.0
104,Guinea,363,+44,,,31.0,332,,28.0,,,
105,Bolivia,354,+24,28.0,+1,6.0,320,3.0,30.0,2.0,2185.0,187.0
106,Mauritius,324,,9.0,,51.0,264,3.0,255.0,7.0,8279.0,6510.0
107,Palestine,308,,2.0,,62.0,244,,60.0,0.4,17329.0,3397.0
108,Georgia,300,+28,3.0,,69.0,228,6.0,75.0,0.8,5027.0,1260.0
109,Senegal,299,+8,2.0,,183.0,114,1.0,18.0,0.1,,
110,Montenegro,283,+9,4.0,+1,46.0,233,7.0,451.0,6.0,2869.0,4568.0
111,Vietnam,266,+1,,,169.0,97,8.0,3.0,,121821.0,1252.0
112,Isle of Man,254,+12,2.0,,141.0,111,13.0,2987.0,24.0,2122.0,24955.0
113,DRC,241,+6,20.0,,20.0,201,,3.0,0.2,,
114,Sri Lanka,233,+16,7.0,,61.0,165,1.0,11.0,0.3,4768.0,223.0
115,Mayotte,217,+10,3.0,,69.0,145,3.0,795.0,11.0,1500.0,5498.0
116,Kenya,216,+8,9.0,,41.0,166,2.0,4.0,0.2,8123.0,151.0
117,Venezuela,189,,9.0,,110.0,70,6.0,7.0,0.3,203108.0,7143.0
118,Faeroe Islands,184,,,,163.0,21,,3766.0,,5602.0,114647.0
119,Guatemala,167,+11,5.0,,19.0,143,3.0,9.0,0.3,1134.0,63.0
120,Paraguay,159,+12,7.0,+1,22.0,130,1.0,22.0,1.0,3394.0,476.0
121,Martinique,157,,6.0,,50.0,101,19.0,418.0,16.0,,
122,El Salvador,149,+12,6.0,,25.0,118,2.0,23.0,0.9,7230.0,1115.0
123,Guadeloupe,145,,8.0,,67.0,70,13.0,362.0,20.0,,
124,Mali,144,+21,13.0,+3,34.0,97,,7.0,0.6,,
125,Brunei,136,,1.0,,107.0,28,2.0,311.0,2.0,10350.0,23658.0
126,Rwanda,134,+7,,,49.0,85,,10.0,,6237.0,482.0
127,Gibraltar,129,,,,93.0,36,1.0,3829.0,,1649.0,48945.0
128,Cambodia,122,,,,91.0,31,1.0,7.0,,5768.0,345.0
129,Trinidad and Tobago,113,,8.0,,17.0,88,,81.0,6.0,1152.0,823.0
130,Madagascar,108,+2,,,23.0,85,1.0,4.0,,,
131,Jamaica,105,+32,4.0,,19.0,82,,35.0,1.0,1290.0,436.0
132,Monaco,93,,1.0,,6.0,86,5.0,2370.0,25.0,,
133,Aruba,92,,,,32.0,60,1.0,862.0,,1154.0,10809.0
134,French Guiana,86,,,,51.0,35,1.0,288.0,,,
135,Ethiopia,82,+8,3.0,,14.0,65,,0.7,0.03,4557.0,40.0
136,Liechtenstein,79,,1.0,,55.0,23,,2072.0,26.0,900.0,23605.0
137,Togo,77,,3.0,,32.0,42,,9.0,0.4,2806.0,339.0
138,Congo,74,+14,5.0,,10.0,59,,13.0,0.9,,
139,Barbados,73,+1,5.0,+1,15.0,53,4.0,254.0,17.0,864.0,3007.0
140,Myanmar,63,+1,4.0,,2.0,57,,1.0,0.07,2443.0,45.0
141,Somalia,60,,2.0,,2.0,56,2.0,4.0,0.1,,
142,Liberia,59,,6.0,,4.0,49,,12.0,1.0,,
143,Bermuda,57,,5.0,,30.0,22,3.0,915.0,80.0,416.0,6680.0
144,Gabon,57,,1.0,,1.0,55,,26.0,0.4,,
145,French Polynesia,55,,,,,55,1.0,196.0,,920.0,3275.0
146,Uganda,55,+1,,,8.0,47,,1.0,,6661.0,146.0
147,Cayman Islands,54,,1.0,,6.0,47,3.0,822.0,15.0,580.0,8825.0
148,Tanzania,53,+4,3.0,,7.0,43,,0.9,0.05,,
149,Sint Maarten,52,+2,9.0,,5.0,38,2.0,1213.0,210.0,134.0,3125.0
150,Bahamas,49,,8.0,,6.0,35,1.0,125.0,20.0,,
151,Guyana,47,,6.0,,8.0,33,5.0,60.0,8.0,213.0,271.0
152,Zambia,45,,2.0,,30.0,13,1.0,2.0,0.1,1696.0,92.0
153,Macao,45,,,,10.0,35,1.0,69.0,,,
154,Equatorial Guinea,41,+20,,,4.0,37,,29.0,,854.0,609.0
155,Haiti,40,,3.0,,,37,,4.0,0.3,365.0,32.0
156,Guinea-Bissau,38,,,,,38,,19.0,,1500.0,762.0
157,Benin,35,,1.0,,18.0,16,,3.0,0.08,,
158,Libya,35,+9,1.0,,9.0,25,,5.0,0.1,570.0,83.0
159,Eritrea,35,+1,,,,35,,10.0,,,
160,Sudan,32,+3,5.0,+1,4.0,23,,0.7,0.1,,
161,Saint Martin,32,,2.0,,11.0,19,5.0,828.0,52.0,,
162,Mongolia,30,+13,,,5.0,25,,9.0,,1000.0,305.0
163,Syria,29,+4,2.0,,5.0,22,,2.0,0.1,,
164,Mozambique,28,+7,,,2.0,26,,0.9,,762.0,24.0
165,Antigua and Barbuda,23,,2.0,,3.0,18,1.0,235.0,20.0,73.0,745.0
166,Chad,23,,,,2.0,21,,1.0,,,
167,Maldives,20,,,,16.0,4,,37.0,,2899.0,5363.0
168,Angola,19,,2.0,,5.0,12,,0.6,0.06,,
169,Laos,19,,,,1.0,18,,3.0,,1235.0,170.0
170,Belize,18,,2.0,,,16,1.0,45.0,5.0,567.0,1426.0
171,New Caledonia,18,,,,1.0,17,,63.0,,2608.0,9135.0
172,Zimbabwe,17,,3.0,,,14,,1.0,0.2,604.0,41.0
173,Malawi,16,,2.0,,,14,1.0,0.8,0.1,314.0,16.0
174,Nepal,16,+2,,,1.0,15,,0.5,,6299.0,216.0
175,Dominica,16,,,,8.0,8,,222.0,,345.0,4793.0
176,Fiji,16,,,,,16,,18.0,,,
177,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
178,Saint Lucia,15,,,,11.0,4,,82.0,,319.0,1737.0
179,Eswatini,15,,,,8.0,7,,13.0,,714.0,615.0
180,Curaçao,14,,1.0,,10.0,3,,85.0,6.0,230.0,1402.0
181,Grenada,14,,,,,14,2.0,124.0,,92.0,818.0
182,Saint Kitts and Nevis,14,+2,,,,14,,263.0,,234.0,4399.0
183,Botswana,13,,1.0,,,12,,6.0,0.4,3115.0,1325.0
184,St. Vincent Grenadines,12,,,,1.0,11,,108.0,,87.0,784.0
185,Cabo Verde,11,+1,1.0,,1.0,9,,20.0,2.0,,
186,CAR,11,,,,4.0,7,,2.0,,,
187,Falkland Islands,11,+6,,,1.0,10,,3161.0,,137.0,39368.0
188,Greenland,11,,,,11.0,0,,194.0,,912.0,16065.0
189,Montserrat,11,,,,1.0,10,1.0,2204.0,,36.0,7212.0
190,Seychelles,11,,,,,11,,112.0,,,
191,Sierra Leone,11,+1,,,,11,,1.0,,,
192,Suriname,10,,1.0,,6.0,3,,17.0,2.0,,
193,Turks and Caicos,10,,1.0,,,9,,258.0,26.0,71.0,1834.0
194,MS Zaandam,9,,2.0,,,7,,,,,
195,Gambia,9,,1.0,,2.0,6,,4.0,0.4,281.0,116.0
196,Nicaragua,9,,1.0,,4.0,4,,1.0,0.2,,
197,Vatican City,8,,,,2.0,6,,9988.0,,,
198,Mauritania,7,,1.0,,2.0,4,,2.0,0.2,527.0,113.0
199,St. Barth,6,,,,4.0,2,,607.0,,,
200,Timor-Leste,6,+2,,,1.0,5,,5.0,,,
201,Western Sahara,6,,,,,6,,10.0,,,
202,Burundi,5,,1.0,,,4,,0.4,0.08,,
203,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
204,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
205,South Sudan,4,,,,,4,,0.4,,,
206,Anguilla,3,,,,1.0,2,,200.0,,,
207,British Virgin Islands,3,,,,2.0,1,,99.0,,,
208,Caribbean Netherlands,3,,,,,3,,114.0,,10.0,381.0
209,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,,1,,0.03,,,
212,China,82249,,3341.0,,77738.0,1170,116.0,57.0,2.0,,
213,Total:,1995947,"+72,010",126537.0,"+6,919",478315.0,1391095,51595.0,256.1,16.2,,
