,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
42,India,329,+80,5.0,,23.0,301,,0.2
43,Bahrain,310,+12,1.0,,125.0,184,4.0,182.0
44,Philippines,307,+77,19.0,1.0,13.0,275,1.0,3.0
45,Russia,306,+53,1.0,,16.0,289,,2.0
46,Estonia,306,+23,,,2.0,304,1.0,231.0
47,Egypt,285,,8.0,,42.0,235,,3.0
48,Hong Kong,273,+17,4.0,,98.0,171,4.0,36.0
49,Peru,263,,4.0,,1.0,258,5.0,8.0
50,South Africa,240,+38,,,2.0,238,,4.0
51,Lebanon,230,+53,4.0,,8.0,218,4.0,34.0
52,Iraq,214,+6,17.0,,51.0,146,,5.0
53,Croatia,206,+76,1.0,,5.0,200,,50.0
54,Mexico,203,+39,2.0,1.0,4.0,197,1.0,2.0
55,Panama,200,,1.0,,1.0,198,7.0,46.0
56,Colombia,196,+51,,,1.0,195,,4.0
57,Slovakia,178,+41,,,7.0,171,2.0,33.0
58,Kuwait,176,+17,,,27.0,149,5.0,41.0
59,Serbia,171,+36,1.0,,2.0,168,4.0,20.0
60,Bulgaria,163,+36,3.0,,3.0,157,3.0,23.0
61,Armenia,160,+24,,,1.0,159,2.0,54.0
62,Argentina,158,,4.0,1.0,3.0,151,,3.0
63,Taiwan,153,+18,2.0,,28.0,123,,6.0
64,UAE,153,+13,2.0,,38.0,113,2.0,15.0
65,San Marino,151,,20.0,6.0,4.0,127,12.0,4450.0
66,Algeria,139,+45,15.0,4.0,65.0,59,,3.0
67,Latvia,124,+13,,,1.0,123,,66.0
68,Costa Rica,113,,2.0,,2.0,109,2.0,22.0
69,Dominican Republic,112,+40,3.0,1.0,,109,,10.0
70,Uruguay,110,,,,,110,,32.0
71,Hungary,103,+18,4.0,,7.0,92,6.0,11.0
72,Vietnam,94,+3,,,17.0,77,2.0,1.0
73,Bosnia and Herzegovina,93,+4,1.0,1.0,2.0,90,1.0,28.0
74,Faeroe Islands,92,+12,,,3.0,89,,1883.0
75,Andorra,88,+13,,,1.0,87,2.0,1139.0
76,Morocco,86,,3.0,,2.0,81,1.0,2.0
77,Jordan,85,,,,1.0,84,,8.0
78,North Macedonia,85,+9,,,1.0,84,1.0,41.0
79,Cyprus,84,+9,,,,84,1.0,70.0
80,Lithuania,83,+14,1.0,,1.0,81,1.0,30.0
81,Brunei,83,+5,,,1.0,82,2.0,190.0
82,Moldova,80,+14,1.0,,1.0,78,3.0,20.0
83,Sri Lanka,77,+4,,,3.0,74,2.0,4.0
84,Albania,76,+6,2.0,,2.0,72,2.0,26.0
85,Belarus,76,+7,,,15.0,61,,8.0
86,Malta,73,+9,,,2.0,71,1.0,165.0
87,Venezuela,65,,,,1.0,64,,2.0
88,Burkina Faso,64,+24,3.0,2.0,5.0,56,,3.0
89,Tunisia,60,+6,1.0,,1.0,58,7.0,5.0
90,Azerbaijan,53,+9,1.0,,11.0,41,,5.0
91,Cambodia,53,+2,,,2.0,51,,3.0
92,Kazakhstan,53,+1,,,,53,,3.0
93,New Zealand,52,,,,,52,,11.0
94,Oman,52,+4,,,13.0,39,,10.0
95,Palestine,52,+4,,,17.0,35,,10.0
96,Guadeloupe,51,,1.0,,,50,4.0,127.0
97,Georgia,49,+5,,,1.0,48,1.0,12.0
98,Trinidad and Tobago,49,+40,,,,49,,35.0
99,Senegal,47,,,,5.0,42,,3.0
100,Réunion,45,+7,,,,45,,50.0
101,Ukraine,41,,3.0,,1.0,37,,0.9
102,Uzbekistan,41,+8,,,,41,,1.0
103,Liechtenstein,37,+9,,,,37,,970.0
104,Martinique,32,,1.0,,,31,7.0,85.0
105,Cameroon,27,,,,2.0,25,,1.0
106,Bangladesh,24,+4,2.0,1.0,3.0,19,,0.1
107,Afghanistan,24,,,,1.0,23,,0.6
108,Honduras,24,,,,,24,,2.0
109,DRC,23,+5,,,,23,,0.3
110,Nigeria,22,+10,,,1.0,21,,0.1
111,Cuba,21,,1.0,,,20,,2.0
112,Jamaica,19,,1.0,,2.0,16,,6.0
113,Bolivia,19,+3,,,,19,,2.0
114,Ghana,19,+3,,,,19,,0.6
115,Paraguay,18,,1.0,1.0,,17,1.0,3.0
116,Macao,18,+1,,,10.0,8,,28.0
117,French Guiana,18,+3,,,,18,,60.0
118,Guatemala,17,+5,1.0,,,16,,0.9
119,Puerto Rico,17,+3,,,,17,,6.0
120,Rwanda,17,,,,,17,,1.0
121,Togo,16,+7,,,,16,,2.0
122,French Polynesia,15,+4,,,,15,,53.0
123,Guam,15,+1,,,,15,,89.0
124,Mauritius,14,+2,1.0,1.0,,13,,11.0
125,Channel Islands,14,+2,,,,14,,81.0
126,Ivory Coast,14,+5,,,1.0,13,,0.5
127,Kyrgyzstan,14,+8,,,,14,,2.0
128,Montenegro,14,,,,,14,,22.0
129,Maldives,13,,,,3.0,10,,24.0
130,Monaco,11,,,,,11,,280.0
131,Gibraltar,10,,,,2.0,8,,297.0
132,Mongolia,10,+4,,,,10,,3.0
133,Ethiopia,9,,,,,9,,0.08
134,Kenya,7,,,,,7,,0.1
135,Mayotte,7,,,,,7,,26.0
136,Seychelles,7,,,,,7,,71.0
137,Barbados,6,,,,,6,,21.0
138,Equatorial Guinea,6,,,,,6,,4.0
139,Tanzania,6,,,,,6,,0.1
140,U.S. Virgin Islands,6,+3,,,,6,,57.0
141,Guyana,5,,1.0,,,4,,6.0
142,Aruba,5,,,,1.0,4,,47.0
143,Gabon,4,,1.0,,,3,,2.0
144,Bahamas,4,,,,,4,,10.0
145,New Caledonia,4,+2,,,,4,,14.0
146,Saint Martin,4,,,,,4,,103.0
147,Suriname,4,,,,,4,,7.0
148,Cayman Islands,3,,1.0,,,2,,46.0
149,Curaçao,3,,1.0,,,2,,18.0
150,Cabo Verde,3,+2,,,,3,,5.0
151,CAR,3,,,,,3,,0.6
152,Congo,3,,,,,3,,0.5
153,El Salvador,3,+2,,,,3,,0.5
154,Liberia,3,+1,,,,3,,0.6
155,Madagascar,3,,,,,3,,0.1
156,Namibia,3,,,,,3,,1.0
157,St. Barth,3,,,,,3,,304.0
158,Zimbabwe,3,+2,,,,3,,0.2
159,Sudan,2,,1.0,,,1,,0.05
160,Angola,2,+1,,,,2,,0.06
161,Benin,2,,,,,2,,0.2
162,Bermuda,2,,,,,2,,32.0
163,Bhutan,2,,,,,2,,3.0
164,Fiji,2,+1,,,,2,,2.0
165,Greenland,2,,,,,2,,35.0
166,Guinea,2,,,,,2,,0.2
167,Haiti,2,,,,,2,,0.2
168,Isle of Man,2,,,,,2,,24.0
169,Mauritania,2,,,,,2,,0.4
170,Nicaragua,2,,,,,2,,0.3
171,Saint Lucia,2,,,,,2,,11.0
172,Zambia,2,,,,,2,,0.1
173,Nepal,1,,,,1.0,0,,0.03
174,Antigua and Barbuda,1,,,,,1,,10.0
175,Chad,1,,,,,1,,0.06
176,Djibouti,1,,,,,1,,1.0
177,Gambia,1,,,,,1,,0.4
178,Vatican City,1,,,,,1,,1248.0
179,Montserrat,1,,,,,1,,200.0
180,Niger,1,,,,,1,,0.04
181,Papua New Guinea,1,,,,,1,,0.1
182,St. Vincent Grenadines,1,,,,,1,,9.0
183,Sint Maarten,1,,,,,1,,23.0
184,Somalia,1,,,,,1,,0.06
185,Eswatini,1,,,,,1,,0.9
186,Timor-Leste,1,+1,,,,1,,0.8
187,Total:,298380,22833,12836.0,1456.0,94625.0,190919,9141.0,38.3
