,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
80,Sri Lanka,73,,,,3.0,70,,3.0
81,Dominican Republic,72,,2.0,,,70,,7.0
82,Albania,70,,2.0,,2.0,66,2.0,24.0
83,Lithuania,69,,1.0,,1.0,67,1.0,25.0
84,Belarus,69,,,,15.0,54,,7.0
85,Moldova,66,,1.0,,1.0,64,3.0,16.0
86,Venezuela,65,,,,1.0,64,,2.0
87,Malta,64,,,,2.0,62,1.0,145.0
88,Tunisia,54,,1.0,,1.0,52,7.0,5.0
89,Kazakhstan,53,1.0,,,,53,,3.0
90,New Zealand,52,,,,,52,,11.0
91,Guadeloupe,51,,1.0,,,50,4.0,127.0
92,Cambodia,51,,,,1.0,50,,3.0
93,Oman,48,,,,13.0,35,,9.0
94,Palestine,48,,,,17.0,31,,9.0
95,Georgia,47,3.0,,,1.0,46,1.0,12.0
96,Senegal,47,,,,5.0,42,,3.0
97,Azerbaijan,44,,1.0,,7.0,36,,4.0
98,Ukraine,41,,3.0,,1.0,37,,0.9
99,Burkina Faso,40,,1.0,,4.0,35,,2.0
100,Réunion,38,,,,,38,,42.0
101,Liechtenstein,37,9.0,,,,37,,970.0
102,Uzbekistan,33,,,,,33,,1.0
103,Martinique,32,,1.0,,,31,7.0,85.0
104,Cameroon,27,,,,2.0,25,,1.0
105,Afghanistan,24,,,,1.0,23,,0.6
106,Honduras,24,,,,,24,,2.0
107,Cuba,21,,1.0,,,20,,2.0
108,Bangladesh,20,,1.0,,3.0,16,1.0,0.1
109,Jamaica,19,,1.0,,2.0,16,,6.0
110,DRC,18,,,,,18,,0.2
111,Paraguay,18,,,,,18,1.0,3.0
112,Macao,17,,,,10.0,7,,26.0
113,Rwanda,17,,,,,17,,1.0
114,Bolivia,16,,,,,16,,1.0
115,Ghana,16,,,,,16,,0.5
116,Guyana,15,,1.0,,,14,,19.0
117,French Guiana,15,,,,,15,,50.0
118,Guam,14,,,,,14,,83.0
119,Montenegro,14,,,,,14,,22.0
120,Puerto Rico,14,,,,,14,,5.0
121,Maldives,13,,,,2.0,11,,24.0
122,Guatemala,12,,1.0,,,11,,0.7
123,Nigeria,12,,,,1.0,11,,0.06
124,Channel Islands,12,,,,,12,,69.0
125,Mauritius,12,,,,,12,,9.0
126,Monaco,11,,,,,11,,280.0
127,French Polynesia,11,,,,,11,,39.0
128,Gibraltar,10,,,,2.0,8,,297.0
129,Mongolia,10,4.0,,,,10,,3.0
130,Ivory Coast,9,,,,1.0,8,,0.3
131,Ethiopia,9,,,,,9,,0.08
132,Togo,9,,,,,9,,1.0
133,Trinidad and Tobago,9,,,,,9,,6.0
134,Kenya,7,,,,,7,,0.1
135,Mayotte,7,,,,,7,,26.0
136,Seychelles,7,,,,,7,,71.0
137,Barbados,6,,,,,6,,21.0
138,Equatorial Guinea,6,,,,,6,,4.0
139,Kyrgyzstan,6,,,,,6,,0.9
140,Tanzania,6,,,,,6,,0.1
141,U.S. Virgin Islands,6,3.0,,,,6,,57.0
142,Aruba,5,,,,1.0,4,,47.0
143,Gabon,4,,1.0,,,3,,2.0
144,Bahamas,4,,,,,4,,10.0
145,Saint Martin,4,,,,,4,,103.0
146,Suriname,4,,,,,4,,7.0
147,Cayman Islands,3,,1.0,,,2,,46.0
148,Curaçao,3,,1.0,,,2,,18.0
149,CAR,3,,,,,3,,0.6
150,Congo,3,,,,,3,,0.5
151,El Salvador,3,2.0,,,,3,,0.5
152,Madagascar,3,,,,,3,,0.1
153,Namibia,3,,,,,3,,1.0
154,St. Barth,3,,,,,3,,304.0
155,Sudan,2,,1.0,,,1,,0.05
156,Benin,2,,,,,2,,0.2
157,Bermuda,2,,,,,2,,32.0
158,Bhutan,2,,,,,2,,3.0
159,Fiji,2,1.0,,,,2,,2.0
160,Greenland,2,,,,,2,,35.0
161,Guinea,2,,,,,2,,0.2
162,Haiti,2,,,,,2,,0.2
163,Isle of Man,2,,,,,2,,24.0
164,Liberia,2,,,,,2,,0.4
165,Mauritania,2,,,,,2,,0.4
166,New Caledonia,2,,,,,2,,7.0
167,Nicaragua,2,,,,,2,,0.3
168,Saint Lucia,2,,,,,2,,11.0
169,Zambia,2,,,,,2,,0.1
170,Nepal,1,,,,1.0,0,,0.03
171,Angola,1,,,,,1,,0.03
172,Antigua and Barbuda,1,,,,,1,,10.0
173,Cabo Verde,1,,,,,1,,2.0
174,Chad,1,,,,,1,,0.06
175,Djibouti,1,,,,,1,,1.0
176,Gambia,1,,,,,1,,0.4
177,Vatican City,1,,,,,1,,1248.0
178,Montserrat,1,,,,,1,,200.0
179,Niger,1,,,,,1,,0.04
180,Papua New Guinea,1,,,,,1,,0.1
181,St. Vincent Grenadines,1,,,,,1,,9.0
182,Sint Maarten,1,,,,,1,,23.0
183,Somalia,1,,,,,1,,0.06
184,Eswatini,1,,,,,1,,0.9
185,Zimbabwe,1,,,,,1,,0.07
186,Total:,276528,971.0,11417.0,37.0,91954.0,173157,7913.0,35.5
